BrandName,Brand ID,Year,Absolut,Aristocrat,Barton,Belvedere,Burnett,Chopin,Crystal Palac,Finlandia,Fleischmann's,Fris,Gilbey's,Gordon's,Grey Goose,Kamchatka,Ketel One,Level,McCormick,Polar Ice,Popov,Pravda,Seagram's,Skol,Sky,Smirnoff,Stolicnaya,Tanqueray,Three Olives,TotalSales,LagTotalSales,2LagTotalSales,LnSales,LnLSales,Ln2Lsales,LnDiff,diff,IfDom,DollarSales,PriceRerUnit,LagPrice,LnPrice,LnLPrice,Mag,News,Outdoor,Broad,Print,LnMag,LnNews,LnOut,LnBroad,LnPrint,Tier1,Tier2,TotalMinusSales,LagTotalMinusSales,TierSales,OutsideTierSales,LagTierSales,LagOutsideTierSales,Firstintro,Marketshare,LagMktshare,YearID,total ad,,,,,,,,
Popov,4,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1852,1815,1710,7.524022,7.503841,7.444249,0.0201812,2%,1,81234,43.86285,43.0876,3.781068,3.763235,1,1,1,1,2,0,0,1.00E-05,1.00E-05,1.00E-05,0,0,62276,62281,10529,51747,9946,52335,0,0.0536252,0.0563122,12,6,,,,,,,,
Popov,4,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1789,1852,1815,7.489412,7.524022,7.503841,-0.0346103,-3%,1,78160,43.68921,43.86285,3.777101,3.781068,1,1,1,1,2,0,0,1.00E-05,1.00E-05,1.00E-05,0,0,62371,62276,10424,51947,10529,51747,0,0.0491781,0.0536252,13,6,,,,,,,,
Popov,4,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1753,1789,1852,7.469084,7.489412,7.524022,-0.020328,-2%,1,76974,43.90987,43.68921,3.782139,3.777101,1,1,1,1,2,0,0,1.00E-05,1.00E-05,1.00E-05,0,0,62439,62371,10711,51728,10424,51947,0,0.0449914,0.0491781,14,6,,,,,,,,
Popov,4,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1764,1753,1789,7.475339,7.469084,7.489412,0.0062551,1%,1,77457,43.90986,43.90987,3.782139,3.782139,1,1,1,1,2,0,0,1.00E-05,1.00E-05,1.00E-05,0,0,62460,62439,10804,51656,10711,51728,0,0.0424385,0.0449914,15,6,,,,,,,,
Pravda,26,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,140,100,65,4.941642,4.60517,4.174387,0.336472,40%,0,19600,140,140,4.941642,4.941642,1,3255.4,3255.4,1,3256.4,0,8.088071,8.088071,1.00E-05,8.088378,1,0,64052,64060,11973,52079,10870,53190,1,0.0035932,0.0027489,14,9769.2,,,,,,,,
Pravda,26,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,90,140,100,4.510859507,4.941642,4.60517,-0.563492657,-36%,0,12600,140,140,4.941642,4.941642,5579,2926.1,1,1,8505.1,8.626765,7.981426,1.00E-05,1.00E-05,9.048421,1,0,64134,64052,13042,51092,11973,52079,0,0.0021652,0.0035932,15,17012.2,,,,,,,,
Seagram's,9,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,890,807,727,6.791222,6.693324,6.588926,0.097898,10%,1,63092,70.88988,,4.261128,,1,1,1,1,2,0,0,1.00E-05,1.00E-05,1.00E-05,0,1,63334,63385,14976,48358,13579,49806,0,0.0214117,0.020712,15,6,,,,,,,,
Skol,13,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,810,1010,1205,6.697034,6.917706,7.094235,-0.2206721,-20%,1,30900,38.14815,42.07921,3.641477,3.739554,1,1,1,1,2,0,0,1.00E-05,1.00E-05,1.00E-05,0,0,63030,62798,11165,51865,11995,50803,0,0.0361591,0.0431956,3,6,,,,,,,,
Skol,13,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,928,810,1010,6.833032,6.697034,6.917706,0.1359982,15%,1,35032,37.75,38.14815,3.630985,3.641477,1,1,1,1,2,0,0,1.00E-05,1.00E-05,1.00E-05,0,0,62944,63030,11081,51863,11165,51865,0,0.0394558,0.0361591,4,6,,,,,,,,
Skol,13,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,924,928,810,6.828712,6.833032,6.697034,-0.0043201,0%,1,35112,38,37.75,3.637586,3.630985,1,1,1,1,2,0,0,1.00E-05,1.00E-05,1.00E-05,0,0,62980,62944,10954,52026,11081,51863,0,0.0394198,0.0394558,5,6,,,,,,,,
Skol,13,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,959,924,928,6.865891,6.828712,6.833032,0.037179,4%,1,36202,37.74974,38,3.630979,3.637586,1,1,1,1,2,0,0,1.00E-05,1.00E-05,1.00E-05,0,0,62977,62980,10626,52351,10954,52026,0,0.0385993,0.0394198,6,6,,,,,,,,
Skol,13,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1012,959,924,6.919684,6.865891,6.828712,0.053793,6%,1,38203,37.75,37.74974,3.630985,3.630979,1,1,1,1,2,0,0,1.00E-05,1.00E-05,1.00E-05,0,0,62956,62977,10471,52485,10626,52351,0,0.0403011,0.0385993,7,6,,,,,,,,
Skol,13,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1108,1012,959,7.010312,6.919684,6.865891,0.0906281,9%,1,41827,37.75,37.75,3.630985,3.630985,1,1,1,1,2,0,0,1.00E-05,1.00E-05,1.00E-05,0,0,62892,62956,10758,52134,10471,52485,0,0.0417137,0.0403011,8,6,,,,,,,,
Skol,13,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1157,1108,1012,7.053586,7.010312,6.919684,0.0432739,4%,1,43677,37.75022,37.75,3.630991,3.630985,1,1,1,1,2,0,0,1.00E-05,1.00E-05,1.00E-05,0,0,62875,62892,10456,52419,10758,52134,0,0.0416262,0.0417137,9,6,,,,,,,,
Skol,13,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1183,1157,1108,7.075809,7.053586,7.010312,0.022223,2%,1,44658,37.74979,37.75022,3.63098,3.630991,1,1,1,1,2,0,0,1.00E-05,1.00E-05,1.00E-05,0,0,62881,62875,10400,52481,10456,52419,0,0.039766,0.0416262,10,6,,,,,,,,
Skol,13,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1206,1183,1157,7.095064,7.075809,7.053586,0.0192552,2%,1,45527,37.75042,37.74979,3.630996,3.63098,1,1,1,1,2,0,0,1.00E-05,1.00E-05,1.00E-05,0,0,62890,62881,10555,52335,10400,52481,0,0.0374174,0.039766,11,6,,,,,,,,
Skol,13,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1366,1206,1183,7.219642,7.095064,7.075809,0.124578,13%,1,51567,37.75037,37.75042,3.630995,3.630997,1,1,1,1,2,0,0,1.00E-05,1.00E-05,1.00E-05,0,0,62762,62890,11015,51747,10555,52335,0,0.0395529,0.0374174,12,6,,,,,,,,
Skol,13,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1387,1366,1206,7.234899,7.219642,7.095064,0.0152569,2%,1,52359,37.74982,37.75037,3.630981,3.630995,1,1,1,1,2,0,0,1.00E-05,1.00E-05,1.00E-05,0,0,62773,62762,10826,51947,11015,51747,0,0.0381274,0.0395529,13,6,,,,,,,,
Skol,13,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1470,1387,1366,7.293018,7.234899,7.219642,0.0581188,6%,1,55493,37.75034,37.74982,3.630995,3.630981,1,1,1,1,2,0,0,1.00E-05,1.00E-05,1.00E-05,0,0,62722,62773,10994,51728,10826,51947,0,0.0377281,0.0381274,14,6,,,,,,,,
Skol,13,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1591,1470,1387,7.372118,7.293018,7.234899,0.0791001,8%,1,60060,37.74984,37.75034,3.630981,3.630995,1,1,1,1,2,0,0,1.00E-05,1.00E-05,1.00E-05,0,0,62633,62722,10977,51656,10994,51728,0,0.0382765,0.0377281,15,6,,,,,,,,
Sky,2,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,702,594,500,6.553934,6.386879,6.214608,0.1670551,18%,1,66795,95.14957,,4.55545,,3259.7,1,224.1,1,3260.7,8.089391,0,5.412092,1.00E-05,8.089697,0,1,63234,63310,7198,56036,5996,57314,0,0.0282552,0.0253413,6,6746.5,,,,,,,,
Sky,2,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,820,702,594,6.709304,6.553934,6.386879,0.1553698,17%,1,78720,96,95.14957,4.564348,4.55545,3508.6,101,107.4,1,3609.6,8.162972,4.61512,4.67656,1.00E-05,8.191352,0,1,63148,63234,6640,56508,7198,56036,0,0.032655,0.0282552,7,7327.6,,,,,,,,
Sky,2,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1090,820,702,6.993933,6.709304,6.553934,0.2846293,33%,1,104640,96,96,4.564348,4.564348,4068.9,1,111.7,1,4069.9,8.311128,0,4.715816,1.00E-05,8.311374,0,1,62910,63148,6452,56458,6640,56508,0,0.0410361,0.032655,8,8252.5,,,,,,,,
Sky,2,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1295,1090,820,7.166266,6.993933,6.709304,0.1723328,19%,1,124320,96,96,4.564348,4.564348,5214.8,1,40.8,1,5215.8,8.559256,0,3.708682,1.00E-05,8.559447,0,1,62737,62910,7150,55587,6452,56458,0,0.0465911,0.0410361,9,10473.4,,,,,,,,
Sky,2,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1495,1295,1090,7.309882,7.166266,6.993933,0.1436162,15%,1,143520,96,96,4.564348,4.564348,7283.8,1,3,1,7284.8,8.893408,0,1.098612,1.00E-05,8.893545,0,1,62569,62737,7999,54570,7150,55587,0,0.0502538,0.0465911,10,14573.6,,,,,,,,
Sky,2,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1694,1495,1295,7.434848,7.309882,7.166266,0.1249657,13%,1,157457,92.94982,96,4.53206,4.564348,7812.6,1,329.9,1,7813.6,8.963493,0,5.79879,1.00E-05,8.963621,0,1,62402,62569,9349,53053,7999,54570,0,0.0525581,0.0502538,11,15958.1,,,,,,,,
Sky,2,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1880,1694,1495,7.539027,7.434848,7.309882,0.1041794,11%,1,174746,92.95,92.94982,4.532062,4.53206,9922.5,167.9,454.9,1,10090.4,9.20256,5.123369,6.120078,1.00E-05,9.219339,0,1,62248,62402,9953,52295,9349,53053,0,0.0544359,0.0525581,12,20636.7,,,,,,,,
Sky,2,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2065,1880,1694,7.632885,7.539027,7.434848,0.0938578,10%,1,191942,92.95012,92.95,4.532063,4.532062,10839.7,1,899.6,1,10840.7,9.290971,0,6.80195,1.00E-05,9.291063,0,1,62095,62248,11130,50965,9953,52295,0,0.0567651,0.0544359,13,22582,,,,,,,,
Sky,2,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2270,2065,1880,7.727535,7.632885,7.539027,0.0946498,10%,1,210997,92.95022,92.95012,4.532064,4.532063,9764.1,203.6,742.7,1,9967.699,9.186467,5.316157,6.610292,1.00E-05,9.207105,0,1,61922,62095,12116,49806,11130,50965,0,0.0582604,0.0567651,14,20679.099,,,,,,,,
Sky,2,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2390,2270,2065,7.779048,7.727535,7.632885,0.0515132,5%,1,249158,104.2502,92.95022,4.646794,4.532064,12747.9,30.3,907.4,1,12778.2,9.453122,3.411148,6.810584,1.00E-05,9.455496,0,1,61834,61922,13476,48358,12116,49806,0,0.0574989,0.0582604,15,26464.8,,,,,,,,
Smirnoff,1,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5500,5740,5850,8.612503,8.655214,8.674197,-0.0427113,-4%,1,336170,61.12182,60.69687,4.112869,4.105892,7984.9,67.9,460.4,1,8052.8,0,0,1.00E-05,1.00E-05,8.993775,0,1,58340,58068,846,57494,697,57371,0,0.2455247,0.245488,3,16567,,,,,,,,
Smirnoff,1,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5951,5500,5740,8.691315,8.612503,8.655214,0.0788116,8%,1,346379,58.20518,61.12182,4.063974,4.112869,12373.4,119.4,807.7,1,12492.8,9.423305,5.325933,6.694191,1.00E-05,9.432908,0,1,57921,58340,965,56956,846,57494,0,0.2530187,0.2455247,4,25794.3,,,,,,,,
Smirnoff,1,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5565,5951,5500,8.624252,8.691315,8.612503,-0.0670624,-6%,1,342648.3,61.57202,58.20518,4.120208,4.063974,12363.3,80,866.3,1,12443.3,9.422487,4.382027,6.764231,1.00E-05,9.428938,0,1,58339,57921,1025,57314,965,56956,0,0.2374147,0.2530187,5,25753.9,,,,,,,,
Smirnoff,1,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6720,5565,5951,8.812843,8.624252,8.691315,0.188591,21%,1,397891,59.20997,61.57202,4.08109,4.120207,14558.1,391.3,856.2,18.2,14949.4,9.585903,5.969474,6.752504,2.901422,9.612427,0,1,57216,58339,1180,56036,1025,57314,0,0.270477,0.2374147,6,30773.2,,,,,,,,
Smirnoff,1,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6133,6720,5565,8.721439,8.812843,8.624252,-0.091404,-9%,1,387000,63.10126,59.20997,4.144741,4.08109,8219.5,1171.6,1862.3,3.3,9391.1,9.014265,7.066125,7.529568,1.193922,9.147517,0,1,57835,57216,1327,56508,1180,56036,0,0.2442356,0.270477,7,20647.8,,,,,,,,
Smirnoff,1,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5783,6133,6720,8.662678,8.721439,8.812843,-0.0587616,-6%,1,405781,70.16791,63.10126,4.250891,4.144741,9276.8,3138.9,1,722.9,12415.7,9.135272,8.051628,1.00E-05,6.583271,9.426717,0,1,58217,57835,1759,56458,1327,56508,0,0.217717,0.2442356,8,25555.3,,,,,,,,
Smirnoff,1,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6298,5783,6133,8.747988,8.662678,8.721439,0.08531,9%,1,489048,77.65132,70.16791,4.352229,4.250891,6011.3,1668.5,2052.1,458.7,7679.8,8.701396,7.41968,7.626619,6.128397,8.946349,0,1,57734,58217,2147,55587,1759,56458,0,0.2265875,0.217717,9,17870.4,,,,,,,,
Smirnoff,1,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6933,6298,5783,8.844048,8.747988,8.662678,0.0960598,10%,1,539041,77.75004,77.65132,4.353499,4.352229,3928.3,99.1,1358.2,3232.8,4027.4,8.275962,4.596129,7.213915,8.081104,8.300877,0,1,57131,57734,2561,54570,2147,55587,0,0.2330499,0.2265875,10,12645.8,,,,,,,,
Smirnoff,1,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7523,6933,6298,8.92572,8.844048,8.747988,0.0816727,9%,1,566465,75.29775,77.75004,4.32145,4.353499,7368,717.8,468.6,6001.5,8085.8,8.904902,6.576191,6.14975,8.699764,8.997865,0,1,56573,57131,3520,53053,2561,54570,0,0.2334088,0.2330499,11,22641.7,,,,,,,,
Smirnoff,1,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7487,7523,6933,8.920923,8.92572,8.844048,-0.004797,0%,1,591142,78.95579,75.29775,4.368888,4.32145,2416,30.5,199.2,4521.4,2446.5,7.789868,3.417727,5.294309,8.416577,7.802414,0,1,56641,56573,4346,52295,3520,53053,0,0.2167883,0.2334088,12,9613.6,,,,,,,,
Smirnoff,1,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8149,7487,7523,9.005651,8.920923,8.92572,0.0847282,9%,1,691361,84.83998,78.95579,4.440767,4.368888,2920.5,702,345.3,6121.5,3622.5,7.97951,6.553934,5.844414,8.719563,8.19492,0,1,56011,56641,5046,50965,4346,52295,0,0.224009,0.2167883,13,13711.8,,,,,,,,
Smirnoff,1,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8505,8149,7487,9.048409,9.005651,8.920923,0.042758,4%,1,721579,84.84174,84.83998,4.440788,4.440767,1214.6,142.2,151.9,7146.4,1356.8,7.10217,4.957234,5.023222,8.874364,7.212884,0,1,55687,56011,5881,49806,5046,50965,0,0.218284,0.224009,14,10011.9,,,,,,,,
Smirnoff,1,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9015,8505,8149,9.106646,9.048409,9.005651,0.0582361,6%,1,786721,87.268,84.84174,4.468984,4.440788,1,1.7,809.7,7827.1,2.7,0,0.5306283,6.696664,8.965347,1.00E-05,0,1,55209,55687,6851,48358,5881,49806,0,0.216884,0.218284,15,8642.2,,,,,,,,
Stolicnaya,17,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,980,975,975,6.887553,6.882438,6.882438,0.005115,1%,0,120670,123.1327,102.2564,4.813262,4.627483,7563.5,289.8,358.5,1,7853.3,0,0,1.00E-05,1.00E-05,8.968689,1,0,62860,62833,3100,59760,2965,59868,0,0.043748,0.0416987,3,16066.1,,,,,,,,
Stolicnaya,17,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1055,980,975,6.961296,6.887553,6.882438,0.0737429,8%,0,133139,126.1981,123.1327,4.837853,4.813262,6989.1,1,359.1,1,6990.1,8.852107,0,5.883601,1.00E-05,8.85225,1,0,62817,62860,3540,59277,3100,59760,0,0.0448554,0.043748,4,14340.3,,,,,,,,
Stolicnaya,17,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1130,1055,980,7.029973,6.961296,6.887553,0.0686769,7%,0,130289,115.3,126.1981,4.747538,4.837853,7662.9,182.4,1,1,7845.3,8.944146,5.206202,1.00E-05,1.00E-05,8.967669,1,0,62774,62817,3842,58932,3540,59277,0,0.0482082,0.0448554,5,15692.6,,,,,,,,
Stolicnaya,17,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1100,1130,1055,7.003066,7.029973,6.961296,-0.026907,-3%,0,130680,118.8,115.3,4.777442,4.747538,6799.6,173,1,1,6972.6,8.824619,5.153292,1.00E-05,1.00E-05,8.849744,1,0,62836,62774,4260,58576,3842,58932,0,0.0442745,0.0482082,6,13947.2,,,,,,,,
Stolicnaya,17,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1231,1100,1130,7.115582,7.003066,7.029973,0.1125159,12%,0,160855,130.6702,118.8,4.872676,4.777442,672,1,53,1,673,6.510258,0,3.970292,1.00E-05,6.511745,1,0,62737,62836,4937,57800,4260,58576,0,0.0490223,0.0442745,7,1400,,,,,,,,
Stolicnaya,17,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1350,1231,1100,7.20786,7.115582,7.003066,0.092278,10%,0,179472,132.9422,130.6702,4.889915,4.872676,514.3,682.3,1,1,1196.6,6.242807,6.525469,1.00E-05,1.00E-05,7.087239,1,0,62650,62737,5804,56846,4937,57800,0,0.0508245,0.0490223,8,2395.2,,,,,,,,
Stolicnaya,17,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1490,1350,1231,7.306531,7.20786,7.115582,0.098671,10%,0,188336,126.4,132.9422,4.839451,4.889915,864.8,1,1,356.6,865.8,6.762498,0,1.00E-05,5.876615,6.763654,1,0,62542,62650,6247,56295,5804,56846,0,0.0536068,0.0508245,9,2089.2,,,,,,,,
Stolicnaya,17,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1640,1490,1350,7.402452,7.306531,7.20786,0.095921,10%,0,207928,126.7854,126.4,4.842495,4.839451,12983.5,1,134.6,444,12984.5,9.471435,0,4.902308,6.095825,9.471512,1,0,62424,62542,7032,55392,6247,56295,0,0.0551279,0.0536068,10,26547.6,,,,,,,,
Stolicnaya,17,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1855,1640,1490,7.52564,7.402452,7.306531,0.123188,13%,0,234472,126.4,126.7854,4.839451,4.842496,6334.9,1,218.8,641,6335.9,8.753829,0,5.388158,6.463029,8.753987,1,0,62241,62424,7572,54669,7032,55392,0,0.0575533,0.0551279,11,13531.6,,,,,,,,
Stolicnaya,17,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1935,1855,1640,7.567863,7.52564,7.402452,0.042223,4%,0,262193,135.5003,126.4,4.908974,4.839451,5113.2,30.9,553.1,621.2,5144.1,8.53958,3.430756,6.315539,6.431653,8.545606,1,0,62193,62241,8387,53806,7572,54669,0,0.0560285,0.0575533,12,11462.5,,,,,,,,
Stolicnaya,17,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1985,1935,1855,7.593374,7.567863,7.52564,0.0255108,3%,0,268968,135.5003,135.5003,4.908974,4.908974,3690.2,550.2,508.4,2516.2,4240.4,8.213436,6.310282,6.231268,7.830505,8.352413,1,0,62175,62193,8985,53190,8387,53806,0,0.0545659,0.0560285,13,11505.4,,,,,,,,
Stolicnaya,17,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2090,1985,1935,7.644919,7.593374,7.567863,0.0515451,5%,0,283195,135.5,135.5003,4.908972,4.908974,3160.5,194,1,1,3354.5,8.058486,5.267858,1.00E-05,1.00E-05,8.118058,1,0,62102,62175,10023,52079,8985,53190,0,0.0536406,0.0545659,14,6711,,,,,,,,
Stolicnaya,17,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2185,2090,1985,7.689371,7.644919,7.593374,0.0444522,5%,0,329848,150.9602,135.5,5.017016,4.908972,9370.7,1,1,1778.8,9371.7,9.145343,0,1.00E-05,7.483694,9.14545,1,0,62039,62102,10947,51092,10023,52079,0,0.052567,0.0536406,15,20523.2,,,,,,,,
Tanqueray,28,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,150,170,185,5.010635,5.135798,5.220356,-0.1251631,-12%,0,11520,76.8,,4.341205,,1,1,70.6,1,2,0,0,1.00E-05,1.00E-05,1.00E-05,0,1,63690,63638,6196,57494,6267,57371,0,0.0066961,0.0072705,3,75.6,,,,,,,,
Tanqueray,28,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,165,150,170,5.105946,5.010635,5.135798,0.0953112,10%,0,17647,106.9515,76.8,4.672376,4.341205,55.4,1,28.2,1,56.4,4.01458,0,3.339322,1.00E-05,4.032469,0,1,63707,63690,6751,56956,6196,57494,0,0.0070153,0.0066961,4,142,,,,,,,,
Tanqueray,28,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,165,165,150,5.105946,5.105946,5.010635,0,0%,0,18716.3,113.4321,106.9515,4.731205,4.672376,2007.8,1,299.1,1,2008.8,0,0,1.00E-05,1.00E-05,7.605293,0,1,63739,63707,6425,57314,6751,56956,0,0.0070392,0.0070153,5,4317.7,,,,,,,,
Tanqueray,28,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,160,165,165,5.075174,5.105946,5.105946,-0.0307722,-3%,0,17208,107.55,113.4321,4.677956,4.731205,1,1,1,1,2,0,0,1.00E-05,1.00E-05,1.00E-05,0,1,63776,63739,7740,56036,6425,57314,0,0.0064399,0.0070392,6,6,,,,,,,,
Tanqueray,28,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,170,160,165,5.135798,5.075174,5.105946,0.0606241,6%,0,18496,108.8,107.55,4.689511,4.677956,1,1,1,1,2,0,0,1.00E-05,1.00E-05,1.00E-05,0,1,63798,63776,7290,56508,7740,56036,0,0.0067699,0.0064399,7,6,,,,,,,,
Tanqueray,28,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,175,170,160,5.164786,5.135798,5.075174,0.0289879,3%,0,19584,111.9086,108.8,4.717682,4.689511,1,1,1,1,2,0,0,1.00E-05,1.00E-05,1.00E-05,0,1,63825,63798,7367,56458,7290,56508,0,0.0065884,0.0067699,8,6,,,,,,,,
Tanqueray,28,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,185,175,170,5.220356,5.164786,5.135798,0.0555701,6%,0,20396,110.2486,111.9086,4.702738,4.717682,1,1,1,1,2,0,0,1.00E-05,1.00E-05,1.00E-05,0,1,63847,63825,8260,55587,7367,56458,0,0.0066559,0.0065884,9,6,,,,,,,,
Tanqueray,28,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,190,185,175,5.247024,5.220356,5.164786,0.0266681,3%,0,20396,107.3474,110.2486,4.67607,4.702738,1,1,1,1,2,0,0,1.00E-05,1.00E-05,1.00E-05,0,1,63874,63847,9304,54570,8260,55587,0,0.0063868,0.0066559,10,6,,,,,,,,
